|KJLW        |89.1  MHz |FM |206 |DA  |                    |C3 |-  |LIC    |WINNEBAGO                |MN |US |0000252883          |6.9    kW |6.7    kW |108.0   |108.0   |762426     |N |43 |39 |41.0  |W |94  |6  |30.0  |MINN-IOWA CHRISTIAN BROADCASTING                                            |   0.00 km |   0.00 mi |  0.00 deg |441.   m|441.0  m|-         |0.      |1025320 |       m|252883    |25076f9191bdbb100191d7d399bd1392   |25076f9191bdbb100191d7d39c0013a0   |
|WIRC        |89.3  MHz |FM |207 |ND  |H                   |C3 |-  |LIC    |ELY                      |MN |US |BLED-20110915AAK    |18.5   kW |18.5   kW |116.2   |116.2   |172758     |N |47 |53 |0.7   |W |91  |50 |31.5  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |553.2  m|553.2  m|-         |-       |1023187 |       m|201109151 |988c0938de904310ac12c1b6063ebeb7   |54f7925c19d84467a83cc1b6063ebeb7   |
|KCMP        |89.3  MHz |FM |207 |ND  |H                   |C1 |-  |LIC    |NORTHFIELD               |MN |US |BLED-20060308AIB    |100.   kW |100.   kW |234.0   |234.0   |62162      |N |44 |41 |20.9  |W |93  |4  |21.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |517.   m|517.0  m|-         |-       |1019789 |       m|200603086 |c581ac69a0814472870cc1b6063ebeb7   |0081c72e60c34206b7b6c1b6063ebeb7   |
|KCMP        |89.3  MHz |FS |207 |ND  |H                   |C1 |-  |LIC    |NORTHFIELD               |MN |US |BXLED-20140729ABC   |20.    kW |20.    kW |196.0   |196.0   |62162      |N |44 |41 |20.9  |W |93  |4  |21.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |478.   m|478.0  m|-         |-       |1019789 |       m|201407291 |53855bf4f2d54e43bec5c1b6063ebeb7   |716e524ffd1e4f8ca3a2c1b6063ebeb7   |
|KCMP        |89.3  MHz |FS |207 |ND  |H                   |C1 |-  |LIC    |NORTHFIELD               |MN |US |BXLED-20080328ABX   |19.    kW |19.    kW |212.0   |212.0   |62162      |N |44 |41 |20.9  |W |93  |4  |21.8  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |492.   m|492.0  m|-         |-       |1019789 |       m|200803280 |94ed847a82414adc8257c1b6063ebeb7   |d14e3601d1ef4d9c9e91c1b6063ebeb7   |
|KOPJ        |89.3  MHz |FM |207 |ND  |                    |C1 |-  |LIC    |SEBEKA                   |MN |US |BLED-20051005AAI    |100.   kW |100.   kW |143.0   |143.0   |82639      |N |46 |33 |7.9   |W |94  |39 |4.0   |WE HAVE THIS HOPE CHRISTIAN RADIO, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |560.   m|560.0  m|-         |-       |1057527 |       m|200510055 |2f4964bdae4b47c4a4e9c1b6063ebeb7   |02c7f49dfe7a4091b9bfc1b6063ebeb7   |
|KRSW        |89.3  MHz |FM |207 |DA  |H                   |C1 |-  |LIC    |WORTHINGTON              |MN |US |BLED-19941220KA     |100.   kW |100.   kW |169.0   |169.0   |42958      |N |43 |53 |0.9   |W |95  |55 |45.1  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |689.   m|689.0  m|-         |0.      |1024631 |       m|199412204 |11933bda1d0e4c659605c1b6063ebeb7   |b1687d6fee264005baf4c1b6063ebeb7   |
|WYNJ        |89.5  MHz |FM |208 |DA  |                    |C3 |-  |MOD    |BLACKDUCK                |MN |US |0000241688          |10.    kW |10.    kW |100.0   |100.0   |175388     |N |47 |44 |20.8  |W |94  |41 |10.9  |WE HAVE THIS HOPE CHRISTIAN RADIO, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |509.   m|509.0  m|-         |0.      |1262293 |       m|241688    |25076f918e51bd5c018e5e823eed0deb   |25076f918e51bd5c018e5e823f330df2   |
|WYNJ        |89.5  MHz |FM |208 |ND  |                    |A  |-  |LIC    |BLACKDUCK                |MN |US |BLED-20090526AFQ    |0.8    kW |0.8    kW |100.0   |100.0   |175388     |N |47 |44 |20.8  |W |94  |41 |10.9  |WE HAVE THIS HOPE CHRISTIAN RADIO, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |509.   m|509.0  m|-         |-       |1262293 |       m|200905269 |44d246bf635144b8b78fc1b6063ebeb7   |643ca942fa404bca863cc1b6063ebeb7   |
|WJRF        |89.5  MHz |FM |208 |ND  |                    |A  |-  |LIC    |DULUTH                   |MN |US |0000086708          |1.65   kW |1.65   kW |181.0   |181.0   |49348      |N |46 |47 |6.8   |W |92  |7  |13.7  |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |488.   m|488.0  m|-         |-       |1023325 |       m|86708     |25076ff36dcf52c5016dd0a9da110230   |25076ff36dcf52c5016dd0a9da910237   |
|WJRF        |89.5  MHz |FS |208 |ND  |                    |C3 |-  |LIC    |DULUTH                   |MN |US |BXLED-20131209ABP   |0.88   kW |0.88   kW |181.0   |181.0   |49348      |N |46 |47 |6.8   |W |92  |7  |13.7  |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |488.   m|488.0  m|-         |-       |1023325 |       m|201312091 |022ae6c44c9c43329407c1b6063ebeb7   |b01b4667e5ee495d9f5bc1b6063ebeb7   |
|KJBG        |89.5  MHz |FM |208 |DA  |                    |A  |-  |AMD    |HUTCHINSON               |MN |US |0000165771          |0.13   kW |0.13   kW |89.0    |89.0    |762425     |N |44 |52 |40    |W |94  |20 |12    |MINN-IOWA CHRISTIAN BROADCASTING, INC.                                      |   0.00 km |   0.00 mi |  0.00 deg |416.   m|416.0  m|-         |0.      |1208683 |       m|165771    |25076f917e3a9858017e72e1087e1514   |25076f917e3a9858017e72e108de1523   |
|KBPG        |89.5  MHz |FM |208 |DA  |                    |C3 |-  |LIC    |MONTEVIDEO               |MN |US |0000093049          |25.    kW |25.    kW |42.0    |42.0    |91479      |N |44 |54 |49.8  |W |95  |44 |11.1  |REAL PRESENCE RADIO                                                         |   0.00 km |   0.00 mi |  0.00 deg |353.   m|353.0  m|-         |0.      |1055094 |       m|93049     |25076f916ece0d5f016ef06756e90ff9   |25076f916ece0d5f016ef06757c61000   |
|K208DV      |89.5  MHz |FX |208 |ND  |                    |D  |-  |LIC    |ST. CLOUD                |MN |US |0000117231          |0.075  kW |0.075  kW |174.0   |0.0     |93752      |N |45 |31 |0.0   |W |94  |13 |53.0  |EDUCATIONAL MEDIA FOUNDATION                                                |   0.00 km |   0.00 mi |  0.00 deg |495.3  m|495.3  m|-         |-       |1057845 |       m|117231    |25076f91732a454c01732afdd6360073   |25076f91732a454c01732afdd69e007a   |
|KQAL        |89.5  MHz |FM |208 |DA  |                    |C3 |-  |LIC    |WINONA                   |MN |US |BLED-20120720ADE    |2.5    kW |2.5    kW |210.3   |210.3   |72955      |N |44 |4  |25.9  |W |91  |34 |38.5  |WINONA STATE UNIVERSITY                                                     |   0.00 km |   0.00 mi |  0.00 deg |480.   m|480.0  m|-         |0.      |1200126 |       m|201207202 |150ae14947fa42e4b511c1b6063ebeb7   |a0405044714040138e28c1b6063ebeb7   |
|KQAL        |89.5  MHz |FM |208 |DA  |                    |C3 |-  |STA    |WINONA                   |MN |US |0000265837          |2.5    kW |2.5    kW |210.3   |210.3   |72955      |N |44 |4  |25.9  |W |91  |34 |38.5  |WINONA STATE UNIVERSITY                                                     |   0.00 km |   0.00 mi |  0.00 deg |480.   m|480.0  m|-         |0.      |1200126 |       m|265837    |25076ff394481c5d01946763571a1cf6   |25076ff394481c5d01946763593d1cfe   |
|K209GE      |89.7  MHz |FX |209 |ND  |                    |D  |-  |LIC    |ALEXANDRIA               |MN |US |0000254029          |0.018  kW |0.018  kW |0.0     |0.0     |42971      |N |45 |52 |33.8  |W |95  |22 |0.1   |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |527.   m|527.0  m|-         |-       |-       |       m|254029    |25076f9191bdbb100191c7e389c30cb0   |25076f9191bdbb100191c7e38d3f0cb8   |
|KBSB        |89.7  MHz |FM |209 |ND  |                    |A  |-  |LIC    |BEMIDJI                  |MN |US |BLED-20181219AAW    |0.2    kW |0.2    kW |30.0    |30.0    |4654       |N |47 |29 |11.8  |W |94  |52 |28.9  |BEMIDJI STATE UNIVERSITY                                                    |   0.00 km |   0.00 mi |  0.00 deg |451.   m|451.0  m|-         |-       |-       |       m|201812198 |8effb8aef5fa4d9badeac1b6063ebeb7   |eb5b0dd0f7084b71a554c1b6063ebeb7   |
|KCMF        |89.7  MHz |FM |209 |ND  |                    |A  |-  |LIC    |FERGUS FALLS             |MN |US |BLED-20030610ACR    |2.7    kW |2.7    kW |66.0    |66.0    |92307      |N |46 |19 |11.9  |W |96  |5  |33.2  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |439.   m|439.0  m|-         |-       |1024698 |       m|200306103 |eaf27eef5dae424a90f2c1b6063ebeb7   |431f46d4c10345419450c1b6063ebeb7   |
|WLSN        |89.7  MHz |FM |209 |ND  |H                   |C3 |-  |LIC    |GRAND MARAIS             |MN |US |BLED-20020411AAL    |6.     kW |6.     kW |194.0   |194.0   |92302      |N |47 |46 |3.6   |W |90  |20 |47.4  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |537.   m|537.0  m|-         |-       |1061466 |       m|200204112 |034934d110394f01b1d2c1b6063ebeb7   |c50984e4667e4263b217c1b6063ebeb7   |
|KGRP        |89.7  MHz |FM |209 |ND  |H                   |C3 |-  |LIC    |GRAND RAPIDS             |MN |US |BLED-20130313ABB    |8.9    kW |8.9    kW |156.5   |156.5   |172671     |N |47 |16 |39.0  |W |93  |26 |59.1  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |558.   m|558.0  m|-         |-       |1024447 |       m|201303133 |088b341007f64ee1aca5c1b6063ebeb7   |9fdae41712074ac0b0b9c1b6063ebeb7   |
|KMSU        |89.7  MHz |FM |209 |ND  |H                   |C2 |-  |LIC    |MANKATO                  |MN |US |BLED-20091202ABZ    |17.    kW |17.    kW |133.0   |133.0   |39790      |N |44 |8  |30.9  |W |94  |0  |6.8   |MINNESOTA STATE UNIVERSITY, MANKATO                                         |   0.00 km |   0.00 mi |  0.00 deg |424.9  m|424.9  m|-         |-       |1256999 |       m|200912029 |54184ecaf79d4ac9a1b1c1b6063ebeb7   |0802eab6a45d4cf7bccac1b6063ebeb7   |
|KUMM        |89.7  MHz |FM |209 |ND  |                    |A  |-  |LIC    |MORRIS                   |MN |US |BLED-20090918AAN    |0.7    kW |0.7    kW |38.0    |38.0    |69219      |N |45 |35 |10.9  |W |95  |53 |58.2  |UNIVERSITY OF MINNESOTA, MORRIS                                             |   0.00 km |   0.00 mi |  0.00 deg |385.3  m|385.3  m|-         |-       |1238794 |       m|200909189 |b96b7e4a4c294d348582c1b6063ebeb7   |8737173a8fae46afb834c1b6063ebeb7   |
|KPCS        |89.7  MHz |FM |209 |ND  |                    |C3 |-  |LIC    |PRINCETON                |MN |US |0000236091          |15.5   kW |15.5   kW |74.0    |74.0    |93446      |N |45 |33 |10.0  |W |93  |34 |55.0  |PENSACOLA CHRISTIAN COLLEGE, INC.                                           |   0.00 km |   0.00 mi |  0.00 deg |371.   m|371.0  m|-         |-       |1023282 |       m|236091    |25076ff38d31a236018d33d95de900e0   |25076ff38d31a236018d33d95e5300e7   |
|WDJD        |89.9  MHz |FM |210 |ND  |                    |A  |-  |LIC    |AITKIN                   |MN |US |0000223226          |1.     kW |1.     kW |17.0    |17.0    |766408     |N |46 |31 |19.6  |W |093 |41 |50.2  |WE HAVE THIS HOPE CHRISTIAN RADIO, INC.                                     |   0.00 km |   0.00 mi |  0.00 deg |393.   m|393.0  m|-         |-       |-       |       m|223226    |25076f918b25b6c1018b3f5238080748   |25076f918b25b6c1018b3f5238760756   |
|NEW         |89.9  MHz |FM |210 |ND  |                    |C3 |-  |NCECP  |BAUDETTE                 |MN |US |0000167696          |14.5   kW |14.5   kW |123.0   |123.0   |768669     |N |48 |41 |28.0  |W |94  |41 |44.0  |ELEMENTAL PUBLIC MEDIA                                                      |   0.00 km |   0.00 mi |  0.00 deg |462.   m|462.0  m|-         |-       |1020158 |       m|167696    |25076f917ce2e04b017d020314f02fa5   |25076f917ce2e04b017d020ed5203051   |
|K210DR      |89.9  MHz |FX |210 |ND  |                    |D  |-  |LIC    |BRAINERD                 |MN |US |BLFT-20050202ABM    |0.115  kW |0.115  kW |136.9   |0.0     |49541      |N |46 |19 |18.9  |W |94  |9  |56.0  |NORTHERN COMMUNITY RADIO, INC.                                              |   0.00 km |   0.00 mi |  0.00 deg |510.   m|510.0  m|-         |-       |1024184 |       m|200502025 |13a392b534d44cf5a5abc1b6063ebeb7   |dcf4182a3cb842758c1bc1b6063ebeb7   |
|KRGM        |89.9  MHz |FM |210 |ND  |                    |C3 |-  |LIC    |MARSHALL                 |MN |US |BLED-20150604ABF    |4.25   kW |4.25   kW |163.0   |163.0   |173790     |N |44 |29 |2.8   |W |95  |29 |28.0  |UNIVERSITY OF NORTHWESTERN - ST. PAUL                                       |   0.00 km |   0.00 mi |  0.00 deg |493.   m|493.0  m|-         |-       |1024180 |       m|201506045 |b246ad6476cd46f89095c1b6063ebeb7   |ca3b4cca6e1d4d67b1e9c1b6063ebeb7   |
|KMOJ        |89.9  MHz |FM |210 |DA  |H                   |C3 |-  |LIC    |MINNEAPOLIS              |MN |US |BLED-20110429ABR    |6.2    kW |6.2    kW |120.0   |120.0   |14679      |N |45 |4  |6.9   |W |93  |10 |34.8  |CENTER FOR COMMUNICATION & DEVELOPMENT                                      |   0.00 km |   0.00 mi |  0.00 deg |397.   m|397.0  m|-         |0.      |1060523 |       m|201104291 |b5201d8b800241e08615c1b6063ebeb7   |b8feb720ae2940b3b0d2c1b6063ebeb7   |
|KBFT        |89.9  MHz |FM |210 |ND  |                    |A  |-  |LIC    |NETT LAKE                |MN |US |BLED-20110705ABJ    |1.     kW |1.     kW |38.0    |38.0    |175109     |N |48 |6  |33.7  |W |93  |5  |47.5  |BOIS FORTE TRIBAL COUNCIL                                                   |   0.00 km |   0.00 mi |  0.00 deg |445.   m|445.0  m|-         |-       |-       |       m|201107051 |d9cebd8adffd48acac6ec1b6063ebeb7   |73d418ad9a48465eb123c1b6063ebeb7   |
|KRPR        |89.9  MHz |FM |210 |ND  |                    |C3 |-  |LIC    |ROCHESTER                |MN |US |BLED-20030721ABL    |3.2    kW |3.2    kW |180.0   |180.0   |57277      |N |44 |2  |27.9  |W |92  |20 |25.6  |ROCHESTER PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |534.   m|534.0  m|-         |-       |1029133 |       m|200307213 |154f00d79d0b4c3593cbc1b6063ebeb7   |f91c0ee524fb4256a50cc1b6063ebeb7   |
|KKWE        |89.9  MHz |FM |210 |DA  |                    |C1 |-  |LIC    |WHITE EARTH              |MN |US |BLED-20110805ABJ    |60.    kW |60.    kW |97.0    |97.0    |174165     |N |46 |53 |57.9  |W |95  |31 |15.1  |WHITE EARTH LAND RECOVERY PROJECT                                           |   0.00 km |   0.00 mi |  0.00 deg |563.   m|563.0  m|-         |0.      |1200123 |       m|201108051 |d4ff7cf8bdff4553a885c1b6063ebeb7   |48046d52ba07403c8ef9c1b6063ebeb7   |
|KNSE        |90.1  MHz |FM |211 |DA  |H                   |A  |-  |LIC    |AUSTIN                   |MN |US |BLED-20031230AAP    |6.     kW |6.     kW |97.0    |97.0    |90889      |N |43 |38 |26.9  |W |93  |8  |51.7  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |476.   m|476.0  m|-         |0.      |1044768 |       m|200312303 |736b726029ac4965887fc1b6063ebeb7   |83fb268c6f4c4d508e18c1b6063ebeb7   |
|KOJB        |90.1  MHz |FM |211 |DA  |                    |C2 |-  |LIC    |CASS LAKE                |MN |US |BLED-20110920ABY    |18.    kW |18.    kW |140.0   |140.0   |173472     |N |47 |20 |3.8   |W |94  |12 |43.9  |LEECH LAKE BAND OF OJIBWE                                                   |   0.00 km |   0.00 mi |  0.00 deg |540.   m|540.0  m|-         |0.      |1276930 |       m|201109201 |980d8971fab84cfd9845c1b6063ebeb7   |da1f2acb1ed0468aa8b3c1b6063ebeb7   |
|KSJR-FM     |90.1  MHz |FM |211 |ND  |H                   |C1 |-  |LIC    |COLLEGEVILLE             |MN |US |BMLED-20140617AAI   |100.   kW |100.   kW |258.0   |258.0   |42955      |N |45 |29 |50.9  |W |94  |32 |16.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |617.   m|617.0  m|-         |-       |1024632 |       m|201406171 |4893f52234144db8b248c1b6063ebeb7   |403d86bbb1e74e0d9366c1b6063ebeb7   |
|KSJR-FM     |90.1  MHz |FS |211 |ND  |H                   |C1 |-  |LIC    |COLLEGEVILLE             |MN |US |BXLED-20140811AAN   |18.    kW |18.    kW |184.0   |184.0   |42955      |N |45 |29 |50.9  |W |94  |32 |16.0  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |543.   m|543.0  m|-         |-       |1024632 |       m|201408111 |69ed35abf6c7414ca01ec1b6063ebeb7   |9e1f183485cd4666892ac1b6063ebeb7   |
|K211FR      |90.1  MHz |FX |211 |ND  |                    |D  |-  |LIC    |ELY                      |MN |US |BLFT-20120430ADF    |0.023  kW |0.023  kW |9.6     |0.0     |86095      |N |47 |53 |23.6  |W |91  |51 |59.5  |MINNESOTA PUBLIC RADIO                                                      |   0.00 km |   0.00 mi |  0.00 deg |507.   m|507.0  m|-         |-       |-       |       m|201204302 |be21b0e9d90d4bd2a4d9c1b6063ebeb7   |ab69cdd1ac2747d1addbc1b6063ebeb7   |
|KYEJ        |90.1  MHz |FM |211 |ND  |                    |A  |-  |AMD    |FAIRMONT                 |MN |US |0000246161          |6.     kW |6.     kW |56.0    |56.0    |768293     |N |43 |38 |49.5  |W |94  |32 |3.2   |FAIRMONT AREA CATHOLIC RADIO                                                |   0.00 km |   0.00 mi |  0.00 deg |421.   m|421.0  m|-         |-       |-       |       m|246161    |25076f91900eddb9019022c62ba00698   |25076f91900eddb9019022c62ddc06a2   |
|KYEJ        |90.1  MHz |FM |211 |ND  |                    |A  |-  |LIC    |FAIRMONT                 |MN |US |0000202489          |0.175  kW |0.175  kW |32.0    |32.0    |768293     |N |43 |38 |49.7  |W |94  |32 |0.2   |FAIRMONT AREA CATHOLIC RADIO                                                |   0.00 km |   0.00 mi |  0.00 deg |396.   m|396.0  m|-         |-       |-       |       m|202489    |25076f9183aa08bc0183cd80c1c00993   |25076f9183aa08bc0183cd80c22c099d   |
